Timestamp,Accelerometer [X],Accelerometer [Y],Accelerometer [Z],Linear Accel. [X],Linear Accel. [Y],Linear Accel. [Z],Gyroscope [X],Gyroscope [Y],Gyroscope [Z],Euler [X],Euler [Y],Euler [Z],Mag [X],Mag [Y],Mag [Z]
1057756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
