Timestamp,Accelerometer [X],Accelerometer [Y],Accelerometer [Z],Linear Accel. [X],Linear Accel. [Y],Linear Accel. [Z],Gyroscope [X],Gyroscope [Y],Gyroscope [Z],Euler [X],Euler [Y],Euler [Z],Mag [X],Mag [Y],Mag [Z]
2140744,0.45,9.19,-2.94,0.14,-0.12,0.1,0.96,-0.02,-0.03,195.63,1.81,-108.62,3.88,-32.19,20.19
2141293,0.6,7.16,-6.1,0.3,-0.42,0.11,0.71,-0.04,0.08,201.38,1.69,-129.31,4.69,-25.19,28.37
2141836,0.15,7.49,-5.74,0,-0.29,0.21,0.02,-0.01,0.01,206.06,0.88,-127.44,6.75,-23.87,29.5
2142379,0.23,7.59,-5.9,0.03,-0.21,0.01,-0.1,0.05,-0.11,210.38,1.19,-127.06,6.06,-24.25,28.75
2142920,0.24,7.61,-5.67,0.04,-0.22,0.21,0.02,-0.1,0.05,213.25,1.12,-126.87,6.5,-24.25,27.69
2143462,0.28,7.75,-6.19,0.05,-0.01,-0.21,0,0.05,-0.08,216.25,1.31,-127.56,7.88,-23.87,28.69
2144006,0.3,7.66,-5.74,0.11,-0.14,0.18,-0.04,0.02,-0.02,217.94,1.06,-127.12,6.75,-24.56,28.37
2144555,0.29,7.66,-5.93,0.13,-0.14,0,-0.02,-0.03,-0.01,219,0.88,-127.19,5.75,-25,28.37
2145095,0.4,7.63,-5.7,0.14,-0.3,0.03,-0.01,0.06,0.01,217.63,1.5,-125.81,6.06,-24.56,28.37
2145637,0.26,7.76,-5.62,0.03,-0.2,0.08,0.03,0.01,0.02,217.94,1.63,-125.62,6.75,-24.25,27.25
2146180,0.3,7.86,-5.65,-0.02,-0.06,0.1,-0.1,0.04,-0.03,217.69,1.88,-126,6.75,-24.25,28.69
2146722,0.38,8.27,-5.11,0.06,0.07,0.25,-0.21,0.13,-0.1,215.88,1.88,-123.19,6.75,-25.69,28
2147266,0.3,7.97,-5.57,-0.03,-0.08,0,0.01,-0.01,-0.01,215.56,1.94,-124.69,5.75,-25.37,27.69
2147811,0.4,7.97,-5.8,0.07,-0.15,-0.04,-0.01,0,0.02,216.19,1.94,-125,4.69,-26.06,28.37
2148354,0.26,7.91,-5.58,-0.04,-0.14,-0.01,-0.02,-0.01,-0.04,216.25,1.75,-124.62,6.06,-25.69,27.25
2148897,0.32,7.96,-5.43,0.01,-0.13,0.09,0.02,-0.05,0.03,216.13,1.81,-124.31,6.06,-25,27
2149438,0.34,7.96,-5.52,0.07,-0.22,0.07,-0.01,0,0,216.06,1.69,-124.31,6.06,-25.37,27
2149984,0.27,7.97,-5.7,0.01,-0.17,0,-0.05,-0.05,-0.02,216.06,1.75,-124.62,4.69,-25,26.69
2150526,0.38,7.86,-5.57,0.06,-0.18,0.03,-0.01,0,0.01,216.38,1.81,-124.81,4.69,-25.37,28
2151073,0.49,7.24,-5.88,0.17,-0.56,0.03,0.02,-0.04,0.02,218.94,1.88,-127.12,5.75,-25.69,28.37
2151615,0.1,7.86,-5.63,-0.14,-0.08,0.09,-0.06,-0.05,-0.01,218.38,1.44,-125.75,6.06,-24.25,28.69
2152157,0.37,7.71,-5.73,-0.07,-0.12,0.01,-0.1,0.05,-0.1,218,1.63,-125.81,5.38,-25.37,28
2152699,0.36,7.76,-5.65,0.08,-0.19,0.07,0.02,-0.01,0.01,217.25,1.56,-125.69,5.38,-25.69,26.69
2153245,0.49,7.63,-5.61,0.16,-0.25,0.2,0.2,-0.27,0.26,216.63,1.88,-126.37,6.06,-24.56,28
2153787,0.21,8.17,-5.81,-0.11,0.1,-0.26,0.05,-0.04,0.02,216.31,1.88,-124.5,6.06,-25.69,27.69
2154331,0.24,7.68,-5.68,-0.08,-0.27,0.08,0.04,0.07,-0.04,216.25,1.81,-125.94,4.69,-25.69,27.25
2154873,0.35,7.73,-5.66,0.04,-0.18,0.09,0.02,0.01,-0.01,215.25,1.81,-126.06,6.75,-24.56,27.25
2155416,0.28,7.35,-6.16,-0.04,-0.26,0,0.06,0.02,-0.01,218.81,1.94,-128.94,5.75,-23.87,28.69
2155961,0.36,7.51,-6.01,0.05,-0.23,-0.02,-0.03,0.05,-0.04,219.06,1.75,-127.69,6.56,-24.25,28
2156502,0.44,7.68,-5.77,0.12,-0.21,0.03,-0.07,0.01,0.04,218.31,1.81,-126.25,5.88,-25,27
2157045,0.35,7.88,-5.52,0.03,-0.19,0.02,-0.16,0.1,-0.09,218.13,1.81,-124.44,7.25,-25,28
2157591,0.4,8.2,-5.01,0.07,-0.15,0.09,-0.03,0.1,-0.05,214,1.88,-121.37,4.25,-27.19,26.25
2158133,0.39,8.08,-5.14,0.08,-0.25,0,0,-0.01,0,214.06,1.81,-121.69,4.69,-26.75,26.25
2158678,0.44,8.2,-5.22,0.11,-0.34,-0.16,-0.29,0.43,-0.25,212.94,1.88,-120.37,5.75,-26.75,25.56
2159219,0.54,8.28,-4.47,0.22,-0.43,0.01,0.02,0,0.01,205.38,1.81,-117.19,2.5,-28.25,23.69
2159763,0.49,8.91,-3.99,0.19,-0.03,-0.01,-0.07,0.22,-0.09,201.94,1.75,-113.87,1.75,-30.37,22.69
2160304,0.4,9.06,-3.4,-0.09,0.06,0.16,-0.2,0.16,-0.11,194.75,1.69,-111.31,0.25,-29.69,20.06
2160849,0.35,8.95,-3.66,-0.02,0.2,-0.23,0.02,0.01,0.01,194.56,1.75,-111.44,-0.75,-30.69,19.75
2161392,0.37,9.06,-3.39,0.05,-0.08,0.11,0.02,0,0,194.5,1.81,-111,-0.06,-30,21.06
2161946,0.43,8.83,-3.76,0.11,-0.26,-0.11,0,0,0,193.13,1.88,-111.81,-0.06,-30,21.06
2162491,0.34,9.01,-3.52,0.01,-0.14,-0.03,0.04,0,0,191.38,1.88,-110.87,-0.75,-29.56,21.75
2163033,0.37,9.07,-3.53,0.03,-0.01,0,-0.04,0,0,190.13,1.88,-111.06,-0.06,-30.69,20.69
2163575,0.34,8.83,-3.67,0.01,-0.3,-0.14,-0.05,0,0,189,1.88,-111.06,-0.5,-30,20.37
2164122,0.39,8.91,-3.48,0.06,-0.21,0.06,0.01,0,0,187.13,1.94,-111.25,-1.88,-31.69,21.37
2164668,0.42,8.91,-3.5,0.08,-0.24,0,0.01,-0.01,-0.01,186.44,2,-110.87,-0.06,-30,20.06
2165212,0.36,8.88,-3.6,0.01,-0.24,-0.04,0.06,0,0,185.75,2,-111.25,-1.88,-30.69,20.06
2165753,-0.25,10.04,-4.2,-1.34,0.23,0,0.09,-0.02,-0.05,186.19,1.94,-111.75,0.56,-30.25,21.06
2166296,0.33,8.97,-3.78,-0.01,-0.06,0.01,-0.01,0,0,186.38,2,-112.75,0.56,-30.25,21.06
2166839,0.36,8.89,-3.99,0.01,-0.05,0.01,0.14,-0.01,-0.01,186.31,2,-114.12,-1.19,-30,21.75
2167394,0.36,8.74,-4.25,0.01,-0.08,0,-0.05,0,0,186,2,-115.69,-0.06,-30.69,23.75
2167936,0.38,8.75,-4.16,0,-0.02,0.04,0,0,0,185.88,2,-115.5,0.56,-28.75,22.06
2168478,0.36,8.79,-4.45,0.02,0.01,-0.1,-0.12,0,0,185.88,2,-116.31,-0.06,-28.5,24.75
2169022,0.4,8.31,-4.91,0.05,-0.19,-0.04,-0.04,0,0,185.63,2,-119.69,1.69,-27.06,25.06
2169566,0.33,7.92,-5.61,-0.01,-0.14,-0.05,0.35,0,0.01,185.31,2,-124.5,0.25,-25.25,25.75
2170106,0.29,7.56,-5.79,-0.03,-0.22,0.07,-0.1,0,0,185.31,1.94,-126.56,1,-24.19,27.87
2170652,0.29,7.2,-6.47,0,-0.07,0.09,0.57,-0.05,-0.03,185.56,1.69,-132.31,2,-21.69,28.87
2171198,0.16,0.57,-9.54,0.01,-0.72,0.17,-0.35,0,0,11.69,0.88,-172.25,-1.19,0.06,30.87
2171742,0.15,4.06,-8.92,-0.05,-0.6,-0.29,-0.23,0,0,11.44,1.19,-151.56,-1.75,-10.69,32.25
2172282,0.2,4.05,-8.91,-0.04,-0.33,-0.01,0.2,-0.01,0,11.25,1.19,-154.06,0,-8.69,32.88
2172825,0.15,5.68,-7.7,-0.03,0.48,0.6,-0.37,0,0,11.13,1.12,-147.75,0.69,-10.19,32.88
2173372,0.21,5.41,-8.05,0.01,0.07,0.16,-0.59,0.01,-0.01,11.06,1.12,-146.69,2.5,-12,32.56
2173915,0.14,4.94,-8.15,-0.05,0,0.31,0.44,0,0.01,11.25,1.12,-149.69,1.37,-11.56,33.25
2174458,0.32,4.61,-8.66,0.12,0.03,0,-0.04,-0.01,-0.01,11.13,1.12,-152.13,-0.37,-10.56,32.19
2175000,0.25,3.92,-8.65,0.05,-0.46,0.1,-0.3,0,0,10.88,1.12,-153.25,1.06,-9.06,32.75
2175543,0.25,4.36,-8.47,0.05,-0.25,0.17,-0.17,0.01,0,11,1.12,-151.75,1.06,-10.19,32.75
2176090,0.05,5.03,-7.92,-0.14,0.14,0.57,0.31,-0.01,0,11.31,1.12,-150.06,1.06,-11.5,33.19
2176631,0.17,5.02,-7.91,-0.01,0.56,0.82,-0.41,0,0,11.94,1.06,-152.94,1.06,-6.56,32.19
2177173,0.35,3.03,-9.52,0.17,-0.21,-0.26,-1.15,0.02,0,12.25,1.06,-160,1.06,-4,33.38
2177719,0.27,4.79,-8.38,0.07,0.14,0.24,0.18,0.01,0,12.75,1.12,-151.69,1.06,-10.75,33.5
2178260,0.1,4.1,-8.45,-0.09,-0.47,0.21,-0.11,-0.01,-0.01,13.38,1.12,-152.13,2.06,-10.06,32.75
2178802,0.09,4.95,-7.94,0,0.08,0.72,0.57,0,0.01,13.31,1.06,-151.63,2.06,-10.06,32.5
2179347,0.21,3.05,-9.12,-0.02,-0.48,0.16,0.1,-0.01,0,14.63,1,-159.19,2.5,-6.75,34.19
2179890,0.14,3.12,-9.04,-0.03,-0.14,0.19,-0.06,0,0,15.25,1,-160.44,1.75,-4.69,33.5
2180433,0.31,2.83,-9.11,0.13,0.04,0.28,0.63,-0.01,0,16.06,1,-163.44,1.75,-4.69,33.5
2180977,0.32,3.51,-9.11,0.16,-0.04,0.01,0.23,-0.01,0,15.69,0.94,-158.69,0.37,-7.75,33.88
2181518,0.17,3.29,-9.19,0.01,-0.07,0.01,-0.21,0,0,15.38,0.88,-159.75,0.69,-4.88,31.75
2182065,0.2,2.92,-8.74,0.05,-0.35,0.49,0.02,0,0,14.56,0.88,-160.44,0.69,-5.56,32.75
2182607,0.22,3.85,-8.9,0.06,-0.18,0.03,0.24,0,0,15.25,0.94,-155.69,2.88,-8.5,32.75
2183149,0.21,2.94,-8.98,0.05,-0.06,0.47,-0.45,0,0,14.88,0.81,-162.06,1.06,-3,32.75
2183691,0.12,2.7,-9.34,0,0.01,0.08,0.66,-0.01,0,15.19,0.75,-164.44,1.37,-4.06,33.19
2184238,0.17,3.19,-9.15,0.04,-0.11,0.07,0.37,0,0,14.94,0.75,-160.44,0.37,-6.19,34.19
2184780,0.15,3.17,-9.12,0.01,-0.12,0.11,-0.29,0,0,14.75,0.75,-160.31,1.75,-4.69,33.88
2185324,0.13,2.85,-9.17,0,0.01,0.21,0.48,-0.01,0,15.56,0.75,-163.13,0.37,-4.38,32.5
2185866,0.15,2.76,-9.16,0.02,-0.01,0.23,0.05,0,0,14.88,0.75,-163.56,1.75,-2.75,33.5
2186408,-0.27,4.91,-8.08,-0.44,0.08,0.45,-0.13,0.08,-0.14,11.56,0.94,-150.5,1.37,-11.38,32.56
2186953,0.16,4.23,-8.55,-0.01,-0.16,0.2,-0.03,-0.01,0,13.75,1,-153.31,2.38,-11,34
2187497,0.25,4.48,-8.47,0.06,-0.04,0.22,-0.18,0,0,15.81,1.06,-152.44,1.25,-11,34.25
2188041,0.18,3.81,-8.81,0.03,-0.05,0.14,0.64,-0.01,0,16.56,1,-157.06,0.25,-9.56,34.25
2188583,0.2,3.55,-9.02,0.03,-0.03,0.09,-0.51,0,0,15.81,1,-158.44,0.37,-5.38,33.38
2189126,0.25,2.84,-9.04,0.09,-0.08,0.31,0.67,-0.01,0,14,0.88,-162.56,0,-5.38,33
2189667,0.22,3.22,-8.98,0.06,-0.06,0.24,0.18,-0.01,0,12.94,0.88,-160.5,-0.69,-5.69,33.38
2190211,0.17,2.84,-9.12,0.02,0.03,0.26,0.21,0,0,12.63,0.88,-163.44,0.37,-4.19,32.25
2190757,0.13,2.75,-9.2,0.05,0.04,0.24,-0.14,0,0,12.81,0.81,-163.75,0,-4.56,34.06
2191302,0.09,2.26,-9.32,-0.05,-0.3,0.14,0.18,0,0,12.88,0.88,-164.75,0,-3.06,33.38
2191844,0.21,2.59,-9.25,0.05,-0.04,0.19,0.09,0,0,12.69,0.88,-164.38,0.37,-3.5,34.38
2192385,0.17,2.57,-9.3,0.01,-0.03,0.15,0.04,0,0,13.56,0.88,-164.56,1.75,-3.88,32.69
2192928,0.17,2.57,-9.26,0.01,-0.01,0.19,0.04,0,0,13.38,0.94,-164.69,1.75,-3.06,33
2193472,0.19,2.45,-9.35,0.03,-0.13,0.1,0.1,0,0,13.56,0.94,-164.69,1.06,-2.75,34.06
2194019,0.14,2.47,-9.3,-0.01,-0.12,0.14,-0.09,0,0,13.75,0.94,-164.63,1.75,-4.56,33.38
2194560,0.22,2.74,-9.38,-0.18,0.07,-0.08,-0.07,0,0,13.25,0.94,-164.13,0.37,-3.5,33.38
2195102,0.19,2.56,-9.48,0.03,-0.03,-0.02,-0.03,0,0,13.25,0.88,-164.63,1.06,-3.88,32.25
2195646,0.28,2.56,-9.17,0.12,-0.07,0.27,-0.02,-0.01,0,13.56,0.88,-164.38,0.37,-4.19,32.25
2196189,0.33,2.63,-9.34,0.03,-0.07,0.11,0.01,0,0,13.69,0.88,-164.44,0.37,-3.06,33
2196733,0.12,2.71,-9.27,-0.1,-0.03,0.15,0.13,0,0,14.19,0.94,-164,1.37,-3.88,32.69
2197279,0.18,2.38,-8.93,0.18,-0.07,0.16,-0.12,0,0,14.38,0.94,-164.56,0.37,-4.56,33
2197821,0.2,2.6,-9.13,0.01,-0.01,0.3,-0.09,0,0,14.75,1.06,-164.44,1.37,-4.19,33
2198363,0.28,2.5,-9.28,0.1,-0.13,0.16,0.18,0,0,14.94,1,-164.38,1.37,-3.5,33.69
2198904,0.24,2.64,-9.41,0.04,0.01,0.02,0.11,-0.01,0,15.56,1.12,-164.44,1.37,-3.06,32
2199448,0.25,2.54,-9.33,0.05,-0.06,0.11,0,0,0,15.75,1.12,-164.5,2.5,-3.88,32.69
2199994,0.23,2.51,-9.42,0.03,-0.06,0.03,-0.02,0,0,15.94,1.12,-164.69,2.06,-3.06,32
2200541,0.12,2.66,-9.39,-0.06,0.01,0.04,0,0,0,16,1.12,-164.31,0.37,-3.88,32
2201082,0.2,2.5,-9.22,0.01,-0.09,0.22,0,0,0,16,1.12,-164.56,0.37,-3.5,30.56
2201626,0.37,2.49,-9.09,0.18,-0.19,0.35,0.05,-0.01,0,16,1.12,-164.44,2.5,-3.06,31
2202168,0.2,2.54,-9.27,0,-0.05,0.17,0.09,0,0,16,1.12,-164.56,1.06,-2.38,31
2202713,0.24,2.48,-9.26,0.04,-0.11,0.18,0.01,0,0,15.94,1.12,-164.63,1.75,-1,30
2203254,0.17,2.58,-9.29,-0.04,-0.06,0.18,0.03,0,0,16,1.12,-164.38,2.06,-2.06,30
2203796,0.18,2.51,-9.29,-0.01,-0.11,0.15,-0.05,0,0,16,1.12,-164.38,3.25,-1.25,30.56
2204338,0.2,2.68,-9.2,0.01,-0.03,0.22,-0.07,0,0,16,1.12,-163.88,1.75,-3.5,31.25
2204879,1.69,3.43,-8.98,0.92,0,0.16,-0.77,0.4,0.7,23.69,4.81,-159,0.37,-3.5,31
2205422,2.62,2.12,-9.13,0.06,-0.07,0.07,-0.24,0,0.07,13.44,15.13,-166.38,-10,-2.38,29.56
2205969,2.03,2.67,-9.12,-0.24,0.2,0.08,-0.1,-0.02,0.04,9,13.44,-164.94,-9.38,-2.19,30.69
2206514,2.29,2.51,-9.04,-0.12,0.03,0.12,0.23,0.02,-0.13,7.69,14.25,-164.81,-9.75,-3.69,31.69
2207057,2.18,2.32,-9.31,0.06,-0.02,-0.03,0.12,-0.02,-0.07,4.88,12.44,-165.75,-7.56,-2.69,32.38
2207601,2.54,1.56,-11.04,-0.19,0,-2.24,0.39,0.12,-0.09,6.31,17.69,-171.94,-9.06,1,31.37
2208144,2.96,0.79,-8.58,0.25,-0.6,0.73,-0.66,-0.67,-0.28,5.19,15.63,-171.06,-8.75,3.25,30.56
2208698,0.39,3.18,-9.24,0.19,0.11,0.06,-1.55,0.06,0.01,4.69,1.19,-160.88,3.19,-2.56,34.25
2209242,0.2,1.17,-9.43,0.03,-0.72,0.18,0.48,-0.02,0,8,0.94,-168.81,1.5,-0.69,33.56
2209783,-0.02,3.44,-9.41,-0.17,0.12,0.07,-1.14,0.09,-0.17,7.81,1.06,-158.75,3.25,-3.88,33.88
2210326,0.28,4.17,-8.77,0.1,0.15,0.17,1.79,-0.06,-0.01,10.75,1,-156.81,3.69,-11.56,32.75
2210873,0.38,3.94,-8.16,0.15,-0.17,0.73,0.46,-0.01,0,14.06,1.31,-155.38,3.25,-9.5,32.69
2211416,0.17,3.67,-8.85,-0.07,0.06,0.26,0,0,0,17.87,1.44,-158.38,3.25,-7.25,33.06
2211962,0.29,3.42,-9.33,0.04,0.19,-0.07,0.07,0,0,21.25,1.44,-160.75,2.88,-5.06,32.69
2212504,0.3,2.47,-9.65,0.05,-0.27,-0.24,0.06,0,0,24.87,1.44,-163.69,4.75,-3.56,33.75
2213048,0.34,3.48,-8.82,0.06,-0.16,0.27,0.13,-0.01,0,27.31,1.63,-158.19,3.69,-6.38,32.69
2213591,0.21,3.16,-8.95,-0.05,0.12,0.36,-0.14,0,0,30.31,1.56,-161.88,3.69,-3.88,34.06
2214134,0.41,1.72,-9.76,0.14,-0.64,-0.25,0.15,-0.22,0.63,33.69,1.56,-166,2.88,-4.25,34
2214678,0.37,2.44,-9.36,0.1,-0.13,0.08,0.12,0.02,0.01,37.63,1.5,-164.75,4.25,-4.25,34.38
2215220,0.28,2.3,-9.19,0.01,-0.16,0.28,-0.11,-0.01,0,39.31,1.56,-165.31,4.75,-2.5,34.38
2215762,0.24,2.59,-9.46,0,-0.07,-0.02,-0.02,0,0,40,1.44,-164.19,4.69,-3.5,33.69
2216307,0.32,3.24,-9.22,0.05,0.12,0.06,0.95,-0.01,0,40.88,1.56,-161.44,5.38,-7.19,34
2216848,0.31,2.05,-9.41,0.01,-0.38,0.07,0.88,0.03,0.01,41.19,1.69,-166,3.56,-4.25,33
2217394,0.41,1.21,-9.14,0.13,-0.99,0.4,-0.25,0,0,41.88,1.63,-166.81,2.5,-2.69,34
2217939,0.32,3.16,-9.19,0.05,0.07,0.11,-0.22,0.01,0,41.5,1.56,-161.63,4.69,-4.19,34
2218480,0.21,2.35,-9.6,-0.05,-0.41,-0.2,0.17,0,0,41.25,1.5,-163.56,4.69,-4.38,33.69
2219022,0.11,2.61,-9.11,-0.14,-0.18,0.35,-0.02,0,0,40.56,1.56,-163.38,4.25,-3.25,34.38
2219565,0.36,2.49,-9.31,0.07,-0.21,0.1,0.33,0.03,0.01,40.06,1.63,-163.88,4.69,-3.69,33.69
2220107,0.34,2.77,-9.02,0.05,0.01,0.37,0.12,-0.01,-0.01,40.44,1.63,-163.56,4,-4.06,34.69
2220662,0.36,2.48,-9.27,0.07,-0.26,0.13,0.22,0,0,41.75,1.69,-163.75,4.69,-4.75,34.38
2221203,0.22,2.91,-9.22,-0.06,0,0.13,0.08,0,0,42.06,1.69,-162.75,4.69,-4.06,33
2221747,0.31,2.7,-9.38,0.02,-0.03,0.02,0,0,0,42.44,1.69,-163.75,5.38,-3.69,33.69
2222290,0.29,3.31,-9.02,0,0.08,0.23,-0.15,0,0,42.75,1.69,-160.69,4,-5.5,34.38
2222834,0.25,3.09,-8.92,0.05,0.06,0.26,0.02,0,0,42.56,1.69,-161.88,4.25,-4.38,33.25
2223376,0.27,2.49,-9.47,-0.02,-0.19,-0.04,-0.11,-0.01,0,42.81,1.69,-163.94,4.69,-4.38,33.25
2223926,0.3,2.56,-9.32,0.01,-0.13,0.05,-0.01,0,0,43.75,1.69,-163.81,5,-5.5,34
2224467,0.32,2.9,-9.36,0.03,0.14,0.04,-0.03,0.01,0,43.63,1.69,-163.56,3.19,-3.69,34
2225011,0.48,2.62,-9.44,0.18,-0.11,-0.03,0.08,0.01,0,43.56,1.69,-163.69,4.69,-3.69,34.38
2225552,0.44,2.49,-9.56,0.2,-0.13,0.17,-0.16,-0.01,-0.01,43.63,1.75,-164,3.56,-3.25,32.25
2226095,0.36,2.74,-9.27,0.06,-0.05,0.11,0.14,0,0,43.63,1.75,-163.44,4.69,-3.69,33
2226641,0.1,2.52,-9.45,-0.2,-0.19,-0.04,-0.07,-0.01,-0.01,43.63,1.75,-163.81,4.69,-3.69,33
2227187,0.43,2.62,-8.94,0.12,-0.19,0.43,0.08,0,0,43.63,1.75,-163.19,3.56,-5.19,33.69
2227729,0.27,3.13,-8.97,-0.03,0.07,0.34,-0.48,0,0,43.44,1.75,-161.81,3.56,-3.69,33.25
2228270,0.3,3.03,-9.22,0,0.14,0.14,-0.41,0.02,0,42.75,1.75,-162.63,3.19,-2.88,34
2228813,0.25,3.03,-9.19,-0.05,0.1,0.16,-0.07,0,0,42.31,1.81,-162.63,4.69,-3.56,34.25
2229356,0.24,3.08,-9.4,-0.06,0.1,-0.06,0.11,0,0,41.88,1.81,-162.25,4.25,-3.19,34.69
2229900,0.16,2.76,-9.52,-0.15,-0.24,0.02,0.32,-0.02,0,41.44,1.75,-163.75,3.19,-4.25,34
2230445,0.27,2.15,-9.53,-0.06,-0.4,0.01,-0.25,-0.02,-0.01,41.69,1.88,-164.69,4.25,-3.19,35
2230987,0.37,2.29,-9.48,0.05,-0.27,-0.02,-0.27,-0.02,0,41.44,1.81,-164.75,4.25,-1.75,35.25
2231530,0.27,3.18,-9.17,-0.03,0.22,0.16,-0.02,0.01,0,41.06,1.81,-162.38,3.56,-3.56,34.19
2232074,0.14,2.61,-9.52,0.1,-0.15,0,0.39,0.03,0.01,41.06,1.88,-163.94,3.88,-4.25,34.25
2232619,0.3,2.49,-9.41,0.13,-0.1,-0.01,-0.14,0,0,41.06,1.81,-164.13,5,-2.88,35.56
2233160,0.21,2.8,-9.24,-0.09,0.04,0.15,0.09,0,0,41.13,1.81,-163.63,5.38,-2.88,35.25
2233707,0.38,2.97,-9.41,0.06,0.21,0,-0.2,0,0,40.94,1.81,-163.63,4.69,-4.25,35.25
2234248,0.3,2.93,-9.24,0,0.03,0.11,-0.09,-0.01,0,41,1.75,-162.75,3.88,-3.56,34.25
2234789,0.32,2.61,-9.42,0.02,-0.07,0,-0.14,-0.01,0,40.94,1.69,-163.94,5,-2.56,34.56
2235335,0.26,2.65,-9.25,-0.03,-0.07,0.15,0.01,-0.01,0,40.94,1.69,-163.81,6.06,-3.56,32.5
2235879,0.39,2.91,-9.2,0.1,0.13,0.19,-0.1,0.01,0,40.94,1.69,-163.5,4.25,-3.56,34.19
2236420,0.35,2.49,-9.37,0.03,-0.07,0,-0.17,-0.01,0,40.94,1.69,-164.19,4.25,-4,33.88
2236964,0.21,2.38,-9.43,0.09,-0.15,-0.01,-0.1,0,0,40.94,1.69,-164.44,2.5,-4,34.88
2237507,0.19,2.58,-9.43,-0.09,-0.12,-0.01,0.33,0,0,41,1.63,-164.13,3.19,-4.25,34.19
2238051,0.35,2.94,-9.2,0.07,0.2,0.21,-0.1,0,0,41,1.63,-163.75,4.69,-3.56,34.19
2238595,0.39,2.6,-9.33,0.11,-0.07,0.09,0,-0.01,0,41,1.63,-164.06,4.38,-2.88,33.88
2239136,0.32,2.56,-9.36,0.03,-0.13,0.05,0.08,0.01,0,41,1.63,-164,4,-3.19,34.56
2239680,0.29,2.55,-9.36,0,-0.12,0.05,0,0,0,41,1.63,-164.06,6.06,-4,33.88
2240224,0.38,2.84,-9.14,0.1,0.08,0.25,-0.14,0.01,0,41,1.63,-163.63,5,-3.19,33.69
2240768,0.29,2.94,-9.25,0,0.2,0.15,-0.01,0,0,41,1.63,-163.75,4.25,-4.25,33.88
2241311,0,2.38,-8.72,-0.44,-0.14,0.08,-0.03,-0.01,0,41,1.56,-164.06,3.88,-4,34.19
2241855,0.32,2.84,-9.32,0.04,0.08,0.08,0.03,0.01,0,41,1.56,-163.63,4.69,-4,34.19
2242399,0.23,2.71,-9.3,-0.03,-0.01,0.1,0.02,0,0,41,1.56,-163.75,4.25,-3.56,34.88
2242942,0.27,2.72,-9.33,0,-0.01,0.07,-0.04,0,0,41,1.56,-163.75,5.38,-3.56,34.19
2243484,0.31,2.81,-9.28,0.04,0.05,0.11,-0.06,0,0,41,1.56,-163.63,2.75,-3.19,34.56
2244029,0.39,2.42,-8.77,0.11,-0.26,0.65,0.19,0.01,0,41,1.56,-164.13,1.5,-4.25,33.88
2244575,0.72,2.21,-8.31,0.46,-0.48,1.1,-0.2,0.02,-0.01,40.94,1.5,-163.88,4.69,-3.56,33.56
2245117,0.19,2.72,-9.45,-0.07,-0.2,-0.1,-0.04,-0.01,0,40.94,1.56,-162.5,5.38,-4,34.19
2245658,0.2,2.43,-9.14,-0.05,-0.2,0.14,0.02,-0.01,0,40.94,1.56,-163.69,3.56,-3.19,34.56
2246201,0.3,2.87,-9.16,0.02,-0.07,0.18,-0.15,0.01,0,40.94,1.56,-162.44,5.69,-4,34.25
2246745,0.17,3.12,-9.34,-0.11,0.13,0,0.15,0,0,40.94,1.69,-162.25,2.75,-4,33.56
2247291,0.61,2.48,-9.23,0.31,-0.2,0.19,0.16,0.03,0.01,40.94,1.69,-164.06,3.19,-5.06,34.19
2247832,0.33,2.63,-9.24,0.02,-0.17,0.08,0.12,0,0,40.94,1.63,-163.81,3.88,-3.56,34.56
2248375,0.33,2.79,-9.11,0.04,0.04,0.29,-0.13,-0.01,0,40.94,1.69,-163.63,4.69,-3.19,34.19
2248919,0.28,2.76,-9.15,0,0,0.24,-0.04,0.01,0,40.94,1.69,-163.69,3.56,-2.88,34.88
2249459,0.23,2.64,-9.3,-0.04,-0.09,0.15,-0.03,-0.01,0,40.94,1.69,-163.75,4.25,-3.56,33.88
2250002,0.29,2.83,-9.3,0,0.03,0.09,0.05,0,0,40.94,1.69,-163.44,4.69,-4,34.19
2250552,0.29,2.77,-9.4,-0.02,-0.08,-0.01,0.13,0,0,40.94,1.69,-163.56,3.56,-4.69,34.19
2251094,0.26,2.51,-9.28,-0.02,-0.2,0.12,0.04,0,0,40.94,1.69,-163.88,3.88,-3.56,34.19
2251635,0.18,2.58,-9.26,-0.1,-0.16,0.14,0,0,0,40.94,1.63,-163.75,3.56,-4,34.56
2252176,0.2,2.67,-9.23,-0.08,-0.1,0.16,0.1,0.01,0,40.94,1.69,-163.56,5.75,-2.88,33.5
2252720,0.19,2.84,-9.34,-0.11,0.07,0.05,0.11,-0.01,0,40.94,1.75,-163.5,3.69,-3.56,33.19
2253265,0.28,2.82,-9.27,-0.02,0.05,0.12,0.02,0,0,40.94,1.75,-163.5,3.56,-3.56,33.88
2253809,0.3,2.8,-9.33,0,0.04,0.06,-0.01,0,0,40.94,1.75,-163.63,3.19,-4.25,32.5
2254351,0.36,2.5,-9.4,0.05,-0.22,0,0.07,0,0,40.94,1.81,-163.81,3.56,-2.88,32.88
2254894,0.27,2.88,-9.41,-0.03,0.09,-0.01,-0.08,0.01,0,40.94,1.81,-163.38,4.75,-2.88,33.88
2255438,0.43,2.5,-9.25,0.12,-0.24,0.15,0.17,0,0,40.94,1.81,-163.69,5.5,-4,33.19
